2022-08-21,4
2022-02-18,2.5
2022-02-25,2.5
2022-03-04,2.5
2022-03-11,2.5
2022-03-18,2.5
2022-03-25,2.5
2022-04-01,2.5
2022-04-08,2.5
2022-04-15,2.5
2022-04-22,2.5
2022-04-29,2.5
2022-05-06,2.5
2022-05-13,2.5
2022-05-20,2.5
2022-05-27,2.5
2022-06-03,2.5
2022-06-10,2.5
2022-06-17,2.5
2022-06-24,2.5
2022-07-01,2.5
2022-06-18,3
2022-06-25,3
2022-07-02,3
2022-07-09,3
2022-05-22,6
